outcome,outcome_variable,estimate,std_error,p_value,conf_low,conf_high,constant,constant_se,n,r_squared
Tickets,tickets_1000_rate_post,-3059.566522693641,7460.115176917371,0.6817613104054824,-17690.346709001144,11571.21366361386,24815.451355743397,5472.084910896976,1922,9.955625616542285e-5
